contract_id,player_id,age,service_time,contract_year,duration,value,contract_type,position,stats_year,stats_window,bat_games,bat_plate_appearances,bat_at_bats,bat_hits,bat_doubles,bat_triples,bat_home_runs,bat_runs,bat_rbis,bat_stolen_bases,bat_caught_stealing,bat_walks,bat_strikeouts,bat_batting_avg,bat_on_base_pct,bat_slugging_pct,bat_ops,bat_wrc_plus,bat_war,bat_babip,bat_iso,bat_bb_pct,bat_k_pct,bat_hard_hit_pct,bat_barrel_pct,pit_games,pit_games_started,pit_innings_pitched,pit_wins,pit_losses,pit_saves,pit_holds,pit_strikeouts,pit_walks,pit_hits_allowed,pit_home_runs_allowed,pit_era,pit_whip,pit_k_per_9,pit_bb_per_9,pit_fip,pit_xfip,pit_siera,pit_war,pit_k_pct,pit_bb_pct,pit_k_bb_ratio,pit_ground_ball_pct,pit_fly_ball_pct,pit_hard_hit_pct
Díaz_16088_2019,Díaz_16088,28,1.124,2019,1,0.555,pre-arb,RP,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elmore_11307_2019,Elmore_11307,32,2.095,2019,1,0.555,pre-arb,LF,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faria_18353_2019,Faria_18353,25,1.107,2019,1,0.555,pre-arb,SP,2018,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,17,12,65.0,4,4,0,0,50,33,60,9,5.4,1.43,6.92,4.57,5.08,5.42,5.24,0.1,0.17800000000000002,0.11699999999999999,1.52,0.344,0.431,0.39
Fraley_20165_2019,Fraley_20165,24,0.0,2019,1,0.555,pre-arb,OF,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jewell_24632_2019,Jewell_24632,26,0.101,2019,1,0.555,pre-arb,P,2018,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,3,0,2.0,0,1,0,0,1,1,2,0,9.0,1.5,4.5,4.5,6.66,8.31,5.52,-0.1,0.091,0.091,1.0,0.429,0.28600000000000003,0.5710000000000001
Newberry_27965_2019,Newberry_27965,24,0.044,2019,1,0.555,pre-arb,RP,2018,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,14,0,13.1,2,0,0,1,11,9,13,3,4.73,1.65,7.43,6.08,6.46,5.77,5.37,-0.3,0.183,0.15,1.22,0.325,0.45,0.5
Noll_20182_2019,Noll_20182,25,0.0,2019,1,0.555,pre-arb,2B,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rogers_19928_2019,Rogers_19928,24,0.0,2019,1,0.555,pre-arb,C,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bourque_28147_2019,Bourque_28147,25,0.0,2019,1,0.555,pre-arb,P,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hoyt_20939_2019,Hoyt_20939,32,1.079,2019,1,0.555,pre-arb,P,2018,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,1,0,0.1,0,0,0,0,0,1,1,0,0.0,6.0,0.0,27.0,12.16,12.16,9.04,0.0,0.0,0.33299999999999996,0.0,1.0,0.0,0.0
Kaprielian_17631_2019,Kaprielian_17631,25,2.167,2019,1,0.555,pre-arb,SP,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Karinchak_23495_2019,Karinchak_23495,23,0.0,2019,1,0.555,pre-arb,P,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marvel_32829_2019,Marvel_32829,25,0.0,2019,1,0.555,pre-arb,SP,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norwood_27654_2019,Norwood_27654,25,0.044,2019,1,0.555,pre-arb,RP,2018,1,11,3,3,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.33299999999999996,0.5,0.0,11,0,11.0,0,1,0,2,10,5,14,0,4.09,1.73,8.18,4.09,2.71,5.41,4.61,0.2,0.185,0.09300000000000001,2.0,0.308,0.462,0.308
Pazos_18157_2019,Pazos_18157,28,2.067,2019,1,0.555,pre-arb,RP,2018,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,60,0,50.0,4,1,0,19,45,15,47,4,2.88,1.24,8.1,2.7,3.6,4.15,3.75,0.5,0.213,0.071,3.0,0.451,0.33799999999999997,0.342
Walsh_30101_2019,Walsh_30101,25,0.0,2019,1,0.555,pre-arb,RP,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garcia_18384_2019,Garcia_18384,26,1.131,2019,1,0.555,pre-arb,RP,2018,1,29,11,9,0,0,0,0,0,0,0,0,1,7,0.0,0.1,0.0,0.1,-63.0,-0.1,0.0,0.0,0.091,0.636,0.33299999999999996,0.0,29,7,66.0,3,3,0,2,40,28,59,16,4.91,1.32,5.45,3.82,6.37,5.17,5.22,-1.3,0.14400000000000002,0.10099999999999999,1.43,0.431,0.373,0.371
Parker_16040_2019,Parker_16040,30,1.143,2019,1,0.555,pre-arb,RF,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adam_25669_2019,Adam_25669,27,0.096,2019,1,0.555,pre-arb,RP,2018,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,31,0,32.1,0,3,0,2,37,15,30,9,6.12,1.39,10.3,4.18,6.16,5.04,3.99,-0.3,0.261,0.106,2.47,0.253,0.563,0.35600000000000004
Martin_28186_2019,Martin_28186,23,0.0,2019,1,0.555,pre-arb,OF,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guerra_21187_2019,Guerra_21187,23,0.0,2019,1,0.555,pre-arb,RP,2018,1,13,19,16,2,0,0,0,2,1,0,0,3,9,0.125,0.263,0.125,0.388,23.0,-0.3,0.286,0.0,0.158,0.474,0.14300000000000002,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Davis_32824_2019,Davis_32824,24,0.0,2019,1,0.555,pre-arb,RF,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brigham_28015_2019,Brigham_28015,27,0.03,2019,1,0.555,pre-arb,SP,2018,1,4,4,3,1,0,0,0,1,0,0,0,0,1,0.333,0.333,0.333,0.667,87.0,0.1,0.5,0.0,0.0,0.25,0.33299999999999996,0.0,4,4,16.1,0,4,0,0,12,13,16,2,6.06,1.78,6.61,7.16,6.04,7.38,6.86,-0.2,0.156,0.16899999999999998,0.92,0.163,0.5920000000000001,0.4
Hoffman_17686_2019,Hoffman_17686,26,1.034,2019,1,0.555,pre-arb,SP,2018,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,8.2,0,0,0,1,5,7,15,0,9.35,2.54,5.19,7.27,4.43,5.19,5.85,0.0,0.114,0.159,0.71,0.516,0.129,0.344
Rodriguez_24546_2019,Rodriguez_24546,25,0.06,2019,1,0.555,pre-arb,SP,2018,1,14,18,16,3,1,0,0,2,1,0,0,0,8,0.188,0.188,0.25,0.438,9.0,0.1,0.375,0.063,0.0,0.444,0.3,0.0,14,8,52.0,3,3,0,0,39,37,43,8,5.71,1.54,6.75,6.4,5.97,5.91,5.88,-0.4,0.16699999999999998,0.159,1.05,0.423,0.409,0.344
Candelario_18370_2019,Candelario_18370,25,1.056,2019,1,0.555,pre-arb,3B,2018,1,144,619,539,121,28,3,19,78,54,3,2,66,160,0.224,0.317,0.393,0.71,93.0,2.0,0.279,0.169,0.107,0.258,0.336,0.06,,,,,,,,,,,,,,,,,,,,,,,,,
Walker_20013_2019,Walker_20013,24,0.0,2019,1,0.555,pre-arb,P,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tinoco_24605_2019,Tinoco_24605,24,0.0,2019,1,0.555,pre-arb,P,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luzardo_19945_2019,Luzardo_19945,21,0.0,2019,1,0.555,pre-arb,P,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sánchez_28160_2019,Sánchez_28160,21,3.118,2019,1,0.555,pre-arb,OF,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sherfy_21153_2019,Sherfy_21153,27,0.074,2019,1,0.555,pre-arb,RP,2018,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,15,0,16.1,0,0,0,1,17,10,8,1,1.65,1.1,9.37,5.51,4.08,4.9,4.44,0.0,0.24600000000000002,0.145,1.7,0.375,0.4,0.25
Cordero_18342_2019,Cordero_18342,27,0.051,2019,1,0.555,pre-arb,RP,2018,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,22,0,19.0,1,2,0,0,12,12,23,2,5.68,1.84,5.68,5.68,5.48,5.67,5.26,-0.2,0.128,0.128,1.0,0.544,0.265,0.324
Herget_28200_2019,Herget_28200,25,0.0,2019,1,0.555,pre-arb,RP,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harvey_28193_2019,Harvey_28193,27,0.0,2019,1,0.555,pre-arb,RP,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hudson_28022_2019,Hudson_28022,28,0.027,2019,1,0.555,pre-arb,C,2018,1,8,12,12,2,1,0,0,0,1,0,0,0,0,0.167,0.167,0.25,0.417,5.0,0.0,0.167,0.083,0.0,0.0,0.583,0.083,,,,,,,,,,,,,,,,,,,,,,,,,
Mantiply_21043_2019,Mantiply_21043,28,0.03,2019,1,0.555,pre-arb,RP,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McCarthy_17806_2019,McCarthy_17806,25,0.019,2019,1,0.555,pre-arb,RF,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palumbo_24569_2019,Palumbo_24569,24,0.11,2019,1,0.555,pre-arb,RP,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuhnel_20866_2019,Kuhnel_20866,24,0.0,2019,1,0.555,pre-arb,P,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Payamps_28202_2019,Payamps_28202,25,0.0,2019,1,0.555,pre-arb,SP,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Krehbiel_21406_2019,Krehbiel_21406,26,0.003,2019,1,0.555,pre-arb,RP,2018,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,2,0,3.0,0,0,0,0,0,2,1,0,0.0,1.0,0.0,6.0,5.16,7.91,8.37,0.0,0.0,0.16699999999999998,0.0,0.4,0.5,0.3
Curtiss_24407_2019,Curtiss_24407,26,0.069,2019,1,0.555,pre-arb,RP,2018,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,8,0,6.1,0,1,0,0,7,4,8,0,5.68,1.89,9.95,5.68,2.84,5.19,4.8,0.1,0.233,0.133,1.75,0.111,0.5,0.368
Schreiber_32742_2019,Schreiber_32742,25,0.0,2019,1,0.555,pre-arb,P,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berti_28063_2019,Berti_28063,29,0.005,2019,1,0.555,pre-arb,3B,2018,1,4,15,15,4,1,1,0,2,2,1,0,0,4,0.267,0.267,0.467,0.733,91.0,-0.1,0.364,0.2,0.0,0.267,0.636,0.091,,,,,,,,,,,,,,,,,,,,,,,,,
Duplantier_20001_2019,Duplantier_20001,24,0.0,2019,1,0.555,pre-arb,P,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Davis_28024_2019,Davis_28024,27,0.027,2019,1,0.555,pre-arb,CF,2018,1,20,27,25,5,1,0,0,3,0,3,0,1,6,0.2,0.259,0.24,0.499,38.0,-0.1,0.263,0.04,0.037000000000000005,0.222,0.105,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Hernandez_24566_2019,Hernandez_24566,22,0.041,2019,1,0.555,pre-arb,P,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hicks_20529_2019,Hicks_20529,22,1.0,2019,1,0.555,pre-arb,RP,2018,1,73,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,1.0,,,73,0,77.2,3,4,6,24,70,45,59,2,3.59,1.34,8.11,5.21,3.74,4.26,4.21,0.5,0.20600000000000002,0.133,1.56,0.607,0.187,0.319
Holloway_28175_2019,Holloway_28175,23,1.163,2019,1,0.555,pre-arb,P,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romano_28249_2019,Romano_28249,26,0.0,2019,1,0.555,pre-arb,P,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yamamoto_28174_2019,Yamamoto_28174,23,0.0,2019,1,0.555,pre-arb,P,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alcala_32837_2019,Alcala_32837,23,0.0,2019,1,0.555,pre-arb,P,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bonifacio_14193_2019,Bonifacio_14193,26,1.095,2019,1,0.555,pre-arb,RF,2018,1,69,270,236,53,16,2,4,31,23,0,1,29,71,0.225,0.312,0.36,0.672,83.0,-0.2,0.301,0.136,0.107,0.263,0.28600000000000003,0.077,,,,,,,,,,,,,,,,,,,,,,,,,
Guzman_24663_2019,Guzman_24663,23,1.005,2019,1,0.555,pre-arb,P,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mateo_18497_2019,Mateo_18497,24,5.0,2019,1,0.555,pre-arb,SS,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alvarado_21172_2019,Alvarado_21172,24,1.093,2019,1,0.555,pre-arb,RP,2018,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,70,0,64.0,1,6,8,32,80,29,42,1,2.39,1.11,11.25,4.08,2.27,3.15,3.16,2.1,0.304,0.11,2.76,0.55,0.278,0.34600000000000003
Cisnero_12263_2019,Cisnero_12263,30,1.092,2019,1,0.555,pre-arb,RP,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quijada_28178_2019,Quijada_28178,23,0.0,2019,1,0.555,pre-arb,RP,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rodriguez_32471_2019,Rodriguez_32471,23,0.0,2019,1,0.555,pre-arb,P,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ruiz_21147_2019,Ruiz_21147,24,0.029,2019,1,0.555,pre-arb,P,2018,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,6,0,4.1,0,0,0,0,6,3,5,1,4.15,1.85,12.46,6.23,5.47,3.99,3.94,0.0,0.28600000000000003,0.14300000000000002,2.0,0.41700000000000004,0.33299999999999996,0.33299999999999996
Siri_24573_2019,Siri_24573,23,3.015,2019,1,0.555,pre-arb,OF,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trevino_24570_2019,Trevino_24570,26,0.004,2019,1,0.555,pre-arb,C,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A. Smith_16653_2019,A. Smith_16653,31,1.087,2019,1,0.555,pre-arb,RP,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D. Smith_28823_2019,D. Smith_28823,29,0.0,2019,1,0.555,pre-arb,RP,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fuentes_28211_2019,Fuentes_28211,26,0.0,2019,1,0.555,pre-arb,1B,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naylor_17627_2019,Naylor_17627,22,0.0,2019,1,0.555,pre-arb,1B,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Osich_17969_2019,Osich_17969,30,2.119,2019,1,0.555,pre-arb,RP,2018,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,12,0,12.0,0,0,0,2,10,7,20,2,8.25,2.25,7.5,5.25,5.91,5.26,4.8,-0.2,0.16399999999999998,0.115,1.43,0.452,0.262,0.33299999999999996
Rogers_27752_2019,Rogers_27752,24,0.034,2019,1,0.555,pre-arb,SP,2018,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,3,3,11.2,1,2,0,0,6,5,17,2,8.49,1.89,4.63,3.86,5.65,6.11,5.84,0.0,0.107,0.08900000000000001,1.2,0.37799999999999995,0.42200000000000004,0.35600000000000004
Rojas_32776_2019,Rojas_32776,25,0.0,2019,1,0.555,pre-arb,2B,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sborz_20527_2019,Sborz_20527,25,0.0,2019,1,0.555,pre-arb,RP,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Staumont_17674_2019,Staumont_17674,25,0.0,2019,1,0.555,pre-arb,RP,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taylor_21402_2019,Taylor_21402,26,0.0,2019,1,0.555,pre-arb,RP,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VanMeter_21284_2019,VanMeter_21284,24,0.0,2019,1,0.555,pre-arb,2B,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Briceño_25963_2019,Briceño_25963,26,0.12,2019,1,0.555,pre-arb,C,2018,1,46,128,117,28,2,0,5,12,10,0,1,8,35,0.239,0.299,0.385,0.684,88.0,0.4,0.299,0.145,0.063,0.273,0.349,0.048,,,,,,,,,,,,,,,,,,,,,,,,,
Suarez_28162_2019,Suarez_28162,21,0.0,2019,1,0.555,pre-arb,SP,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Urquidy_31965_2019,Urquidy_31965,24,0.0,2019,1,0.555,pre-arb,SP,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Centeno_15818_2019,Centeno_15818,29,2.008,2019,1,0.555,pre-arb,C,2018,1,10,38,37,6,1,0,1,3,3,0,0,1,7,0.162,0.184,0.27,0.454,8.0,-0.5,0.172,0.108,0.026000000000000002,0.184,0.233,0.033,,,,,,,,,,,,,,,,,,,,,,,,,
Graterol_14192_2019,Graterol_14192,30,1.051,2019,1,0.555,pre-arb,C,2018,1,4,9,8,2,0,0,0,2,0,0,0,1,0,0.25,0.333,0.25,0.583,68.0,0.1,0.25,0.0,0.111,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Minaya_18405_2019,Minaya_18405,28,1.129,2019,1,0.555,pre-arb,RP,2018,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,52,0,46.2,2,2,1,8,58,29,39,3,3.28,1.46,11.19,5.59,3.57,4.32,3.98,0.8,0.278,0.139,2.0,0.40700000000000003,0.381,0.395
Fernández_24987_2019,Fernández_24987,23,1.0,2019,1,0.555,pre-arb,RP,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merryweather_24619_2019,Merryweather_24619,27,4.109,2019,1,0.555,pre-arb,P,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fernandez_32714_2019,Fernandez_32714,22,0.0,2019,1,0.555,pre-arb,P,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dunn_20159_2019,Dunn_20159,23,0.0,2019,1,0.555,pre-arb,P,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence_28210_2019,Lawrence_28210,24,2.167,2019,1,0.555,pre-arb,RP,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shafer_27970_2019,Shafer_27970,26,0.034,2019,1,0.555,pre-arb,RP,2018,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,6,0,8.1,0,0,0,0,2,7,6,1,3.24,1.56,2.16,7.56,7.12,7.54,7.49,-0.2,0.051,0.179,0.29,0.44799999999999995,0.345,0.345
Steele_28183_2019,Steele_28183,23,3.143,2019,1,0.555,pre-arb,SP,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheffield_17707_2019,Sheffield_17707,23,0.013,2019,1,0.555,pre-arb,RP,2018,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,3,0,2.2,0,0,0,0,0,3,4,1,10.13,2.63,0.0,10.13,11.41,8.39,8.56,-0.1,0.0,0.214,0.0,0.545,0.273,0.273
Wong_32827_2019,Wong_32827,24,0.0,2019,1,0.555,pre-arb,2B,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gutierrez_24545_2019,Gutierrez_24545,24,0.0,2019,1,0.555,pre-arb,3B,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hiura_23218_2019,Hiura_23218,22,0.0,2019,1,0.555,pre-arb,2B,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mella_21164_2019,Mella_21164,25,0.065,2019,1,0.555,pre-arb,P,2018,1,4,2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,1.0,,,4,0,9.1,0,0,0,0,8,8,13,4,8.68,2.25,7.71,7.71,9.91,6.11,5.77,-0.3,0.16699999999999998,0.16699999999999998,1.0,0.31,0.345,0.484
Cron_28201_2019,Cron_28201,26,0.0,2019,1,0.555,pre-arb,1B,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ginkel_20860_2019,Ginkel_20860,25,0.0,2019,1,0.555,pre-arb,P,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stewart_27919_2019,Stewart_27919,24,0.05,2019,1,0.555,pre-arb,SP,2018,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,8,4,36.2,2,1,0,0,24,18,34,1,3.68,1.42,5.89,4.42,3.92,4.88,4.92,0.4,0.151,0.113,1.33,0.535,0.254,0.41200000000000003
Allard_17629_2019,Allard_17629,21,0.043,2019,1,0.555,pre-arb,SP,2018,1,3,3,1,1,0,0,0,1,0,0,0,0,0,1.0,1.0,1.0,2.0,471.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,3,1,8.0,1,1,0,0,3,4,19,3,12.38,2.88,3.38,4.5,9.16,7.38,6.35,-0.3,0.064,0.085,0.75,0.316,0.395,0.41
Negrón_11461_2019,Negrón_11461,33,1.132,2019,1,0.555,pre-arb,RF,2018,1,20,33,32,7,0,0,1,6,4,2,0,1,9,0.219,0.242,0.313,0.555,51.0,0.1,0.273,0.094,0.03,0.273,0.217,0.043,,,,,,,,,,,,,,,,,,,,,,,,,
Dowdy_28255_2019,Dowdy_28255,26,0.0,2019,1,0.555,pre-arb,RP,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garlick_28898_2019,Garlick_28898,27,0.0,2019,1,0.555,pre-arb,RF,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keller_28176_2019,Keller_28176,26,0.0,2019,1,0.555,pre-arb,P,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lewis_19939_2019,Lewis_19939,23,0.0,2019,1,0.555,pre-arb,OF,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McGowin_21290_2019,McGowin_21290,27,0.027,2019,1,0.555,pre-arb,SP,2018,1,5,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,7.2,0,0,0,0,8,5,6,2,5.87,1.43,9.39,5.87,6.42,5.18,4.86,0.0,0.235,0.147,1.6,0.33299999999999996,0.47600000000000003,0.429
Ryan_16078_2019,Ryan_16078,27,1.139,2019,1,0.555,pre-arb,RP,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tucker_17620_2019,Tucker_17620,22,0.051,2019,1,0.555,pre-arb,RF,2018,1,28,72,64,9,2,1,0,10,4,1,1,6,13,0.141,0.236,0.203,0.439,28.0,-0.4,0.176,0.063,0.083,0.18100000000000002,0.451,0.039,,,,,,,,,,,,,,,,,,,,,,,,,
Wade Jr._28148_2019,Wade Jr._28148,25,0.0,2019,1,0.555,pre-arb,OF,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
